instancia,dim,heuristica,tiempo,costo,gap,iteraciones,memoria,vecindad
kroC100,100,TS-S,2571.79,21725,0.04703841148971035,500,500,80
kroC100,100,TS-S,5025.86,21665,0.04414670586534291,1000,50,80
kroC100,100,TS-S,5101.74,21017,0.012916285122174563,1000,100,80
kroC100,100,TS-S,5065.34,20753,0.0001927803749578293,1000,200,80
kroC100,100,TS-S,4845.1,21306,0.02684466721287773,1000,500,80
kroC100,100,TS-S,4918.71,21169,0.020241939370572077,1000,1000,80
kroC100,100,TS-S,304.688,21997,0.06014747698684274,50,50,100
kroC100,100,TS-S,589.087,21997,0.06014747698684274,100,50,100
kroC100,100,TS-S,591.903,21997,0.06014747698684274,100,100,100
kroC100,100,TS-S,1136.46,21997,0.06014747698684274,200,50,100
kroC100,100,TS-S,1144.79,21997,0.06014747698684274,200,100,100
kroC100,100,TS-S,1132.57,21997,0.06014747698684274,200,200,100
kroC100,100,TS-S,2798.58,21997,0.06014747698684274,500,50,100
kroC100,100,TS-S,2743.75,21997,0.06014747698684274,500,100,100
kroC100,100,TS-S,2724.0,21997,0.06014747698684274,500,200,100
kroC100,100,TS-S,2755.08,21997,0.06014747698684274,500,500,100
kroC100,100,TS-S,5506.82,21997,0.06014747698684274,1000,50,100
kroC100,100,TS-S,5559.11,21997,0.06014747698684274,1000,100,100
kroC100,100,TS-S,5536.05,21997,0.06014747698684274,1000,200,100
kroC100,100,TS-S,5208.39,21997,0.06014747698684274,1000,500,100
kroC100,100,TS-S,5272.99,21997,0.06014747698684274,1000,1000,100
kroD100,100,TS-S,204.702,22258,0.045270968347891426,50,50,10
kroD100,100,TS-S,378.321,22536,0.058326289095519866,100,50,10
kroD100,100,TS-S,360.056,22790,0.07025453179299333,100,100,10
kroD100,100,TS-S,709.512,22240,0.04442565981027519,200,50,10
kroD100,100,TS-S,736.88,21673,0.017798440875363954,200,100,10
kroD100,100,TS-S,719.875,22741,0.06795341410726026,200,200,10
kroD100,100,TS-S,1802.4,22018,0.03400018784634169,500,50,10
kroD100,100,TS-S,1820.19,22809,0.07114680191603269,500,100,10
kroD100,100,TS-S,1745.12,22028,0.03446980370057293,500,200,10
kroD100,100,TS-S,1693.3,22216,0.04329858176012022,500,500,10
kroD100,100,TS-S,3503.22,21589,0.013853667699821546,1000,50,10
kroD100,100,TS-S,3597.78,22072,0.03653611345919038,1000,100,10
kroD100,100,TS-S,3346.29,21879,0.027472527472527472,1000,200,10
kroD100,100,TS-S,3468.66,22332,0.04874612566920259,1000,500,10
kroD100,100,TS-S,3387.01,22695,0.06579318117779656,1000,1000,10
kroD100,100,TS-S,206.077,22576,0.06020475251244482,50,50,20
kroD100,100,TS-S,407.147,22605,0.061566638489715414,100,50,20
kroD100,100,TS-S,385.62,21856,0.026392411007795623,100,100,20
kroD100,100,TS-S,766.023,22406,0.05222128299051376,200,50,20
kroD100,100,TS-S,748.169,22203,0.04268808114961961,200,100,20
kroD100,100,TS-S,769.799,22300,0.047243354935662625,200,200,20
kroD100,100,TS-S,1835.85,21699,0.019019442096365174,500,50,20
kroD100,100,TS-S,1893.97,21867,0.026908988447449985,500,100,20
kroD100,100,TS-S,1846.28,21839,0.02559406405560252,500,200,20
kroD100,100,TS-S,1841.76,22468,0.05513290128674744,500,500,20
kroD100,100,TS-S,3705.5,22048,0.03540903540903541,1000,50,20
kroD100,100,TS-S,3768.72,21533,0.011223818916126609,1000,100,20
kroD100,100,TS-S,3787.8,21678,0.01803324880247957,1000,200,20
kroD100,100,TS-S,3471.95,22388,0.05137597445289753,1000,500,20
kroD100,100,TS-S,3540.18,22277,0.046163238470930776,1000,1000,20
kroD100,100,TS-S,260.357,21918,0.029304029304029304,50,50,50
kroD100,100,TS-S,470.43,22015,0.03385930309007232,100,50,50
kroD100,100,TS-S,482.286,22292,0.046867662252277634,100,100,50
kroD100,100,TS-S,892.077,22007,0.03348361040668733,200,50,50
kroD100,100,TS-S,936.316,22028,0.03446980370057293,200,100,50
kroD100,100,TS-S,907.443,22643,0.06335117873579411,200,200,50
kroD100,100,TS-S,2262.66,22073,0.03658307504461351,500,50,50
kroD100,100,TS-S,2247.42,21674,0.017845402460787075,500,100,50
kroD100,100,TS-S,2258.66,21566,0.012773551235089697,500,200,50
kroD100,100,TS-S,2111.71,22269,0.045787545787545784,500,500,50
kroD100,100,TS-S,4501.0,21577,0.01329012867474406,1000,50,50
kroD100,100,TS-S,4432.83,21825,0.024936601859678782,1000,100,50
kroD100,100,TS-S,4434.37,21734,0.02066309758617451,1000,200,50
kroD100,100,TS-S,4174.84,21877,0.027378604301681226,1000,500,50
kroD100,100,TS-S,4013.65,22047,0.03536207382361228,1000,1000,50
kroD100,100,TS-S,270.075,22539,0.058467173851789234,50,50,80
kroD100,100,TS-S,538.716,22034,0.034751573213111675,100,50,80
kroD100,100,TS-S,549.545,22628,0.06264675495444726,100,100,80
kroD100,100,TS-S,994.988,21850,0.02611064149525688,200,50,80
kroD100,100,TS-S,1052.42,22043,0.03517422748191979,200,100,80
kroD100,100,TS-S,1019.56,22285,0.04653893115431577,200,200,80
kroD100,100,TS-S,2516.8,22007,0.03348361040668733,500,50,80
kroD100,100,TS-S,2542.05,21860,0.02658025734948812,500,100,80
kroD100,100,TS-S,2547.24,21610,0.014839860993707148,500,200,80
kroD100,100,TS-S,2480.82,22132,0.039353808584577814,500,500,80
kroD100,100,TS-S,5067.48,21963,0.03141730064806988,1000,50,80
kroD100,100,TS-S,5065.3,21908,0.028834413449798067,1000,100,80
kroD100,100,TS-S,5094.55,21776,0.022635484173945713,1000,200,80
kroD100,100,TS-S,4717.32,21558,0.012397858551704706,1000,500,80
kroD100,100,TS-S,4504.07,21795,0.023527754296985066,1000,1000,80
kroD100,100,TS-S,314.601,22444,0.05400582323659247,50,50,100
kroD100,100,TS-S,572.752,22444,0.05400582323659247,100,50,100
kroD100,100,TS-S,567.9,22444,0.05400582323659247,100,100,100
kroD100,100,TS-S,1151.54,22444,0.05400582323659247,200,50,100
kroD100,100,TS-S,1106.47,22444,0.05400582323659247,200,100,100
kroD100,100,TS-S,1122.0,22444,0.05400582323659247,200,200,100
kroD100,100,TS-S,2709.21,22444,0.05400582323659247,500,50,100
kroD100,100,TS-S,2791.23,22444,0.05400582323659247,500,100,100
kroD100,100,TS-S,2801.17,22444,0.05400582323659247,500,200,100
kroD100,100,TS-S,2773.9,22444,0.05400582323659247,500,500,100
kroD100,100,TS-S,5570.02,22444,0.05400582323659247,1000,50,100
kroD100,100,TS-S,5416.21,22444,0.05400582323659247,1000,100,100
kroD100,100,TS-S,5536.19,22444,0.05400582323659247,1000,200,100
kroD100,100,TS-S,5242.76,22444,0.05400582323659247,1000,500,100
kroD100,100,TS-S,5266.67,22444,0.05400582323659247,1000,1000,100
kroE100,100,TS-S,202.634,23276,0.05473989487040058,50,50,10
kroE100,100,TS-S,384.288,23820,0.07939097335508428,100,50,10
kroE100,100,TS-S,371.84,24102,0.09216965742251224,100,100,10
kroE100,100,TS-S,742.907,23498,0.06479970998731195,200,50,10
kroE100,100,TS-S,701.02,23369,0.05895414174370129,200,100,10
kroE100,100,TS-S,730.682,23215,0.05197571143737539,200,200,10
kroE100,100,TS-S,1774.58,23178,0.050299075584556825,500,50,10
kroE100,100,TS-S,1758.33,22812,0.03371397498640565,500,100,10
kroE100,100,TS-S,1704.75,23358,0.058455682436106576,500,200,10
kroE100,100,TS-S,1800.73,23283,0.055057096247960846,500,500,10
kroE100,100,TS-S,3514.68,22709,0.02904658328801885,1000,50,10
kroE100,100,TS-S,3587.27,22638,0.025829255029907558,1000,100,10
kroE100,100,TS-S,3386.85,22909,0.0381094797897408,1000,200,10
kroE100,100,TS-S,3535.36,23090,0.04631140112379917,1000,500,10
kroE100,100,TS-S,3451.02,23109,0.04717237629146275,1000,1000,10
kroE100,100,TS-S,198.211,23285,0.05514772521297807,50,50,20
kroE100,100,TS-S,409.938,23518,0.06570599963748414,100,50,20
kroE100,100,TS-S,373.47,23753,0.07635490302700743,100,100,20
kroE100,100,TS-S,779.132,22987,0.04164400942541236,200,50,20
kroE100,100,TS-S,757.011,22828,0.03443900670654341,200,100,20
kroE100,100,TS-S,770.279,23246,0.053380460395142285,200,200,20
kroE100,100,TS-S,1881.85,22696,0.028457495015406925,500,50,20
kroE100,100,TS-S,1860.57,23004,0.04241435562805873,500,100,20
kroE100,100,TS-S,1892.68,22553,0.02197752401667573,500,200,20
kroE100,100,TS-S,1855.61,23104,0.0469458038789197,500,500,20
kroE100,100,TS-S,3718.6,22563,0.022430668841761828,1000,50,20
kroE100,100,TS-S,3721.5,22691,0.028230922602863875,1000,100,20
kroE100,100,TS-S,3763.63,22662,0.026916802610114192,1000,200,20
kroE100,100,TS-S,3528.96,22414,0.015678810947978974,1000,500,20
kroE100,100,TS-S,3512.2,23580,0.06851549755301795,1000,1000,20
kroE100,100,TS-S,239.682,23495,0.06466376653978612,50,50,50
kroE100,100,TS-S,470.357,22920,0.03860793909733551,100,50,50
kroE100,100,TS-S,442.566,23103,0.046900489396411095,100,100,50
kroE100,100,TS-S,926.289,23098,0.046673916983868045,200,50,50
kroE100,100,TS-S,912.416,23390,0.05990574587638209,200,100,50
kroE100,100,TS-S,912.248,22951,0.04001268805510241,200,200,50
kroE100,100,TS-S,2186.73,22597,0.023971361247054557,500,50,50
kroE100,100,TS-S,2227.33,22914,0.03833605220228385,500,100,50
kroE100,100,TS-S,2245.24,22588,0.023563530904477072,500,200,50
kroE100,100,TS-S,2058.65,23089,0.04626608664129055,500,500,50
kroE100,100,TS-S,4388.91,22713,0.029227841218053288,1000,50,50
kroE100,100,TS-S,4465.87,22427,0.016267899220590902,1000,100,50
kroE100,100,TS-S,4386.48,22641,0.025965198477433386,1000,200,50
kroE100,100,TS-S,4295.83,22727,0.029862243973173826,1000,500,50
kroE100,100,TS-S,4325.03,23031,0.04363784665579119,1000,1000,50
kroE100,100,TS-S,284.378,22942,0.03960485771252492,50,50,80
kroE100,100,TS-S,542.27,23089,0.04626608664129055,100,50,80
kroE100,100,TS-S,538.393,23207,0.05161319557730651,100,100,80
kroE100,100,TS-S,1053.17,23089,0.04626608664129055,200,50,80
kroE100,100,TS-S,1047.87,23089,0.04626608664129055,200,100,80
kroE100,100,TS-S,1040.31,23089,0.04626608664129055,200,200,80
kroE100,100,TS-S,2552.95,22880,0.03679535979699112,500,50,80
kroE100,100,TS-S,2586.47,22889,0.037203190139568604,500,100,80
kroE100,100,TS-S,2622.4,22592,0.02374478883451151,500,200,80
kroE100,100,TS-S,2508.3,22463,0.017899220590900853,500,500,80
kroE100,100,TS-S,5017.09,22880,0.03679535979699112,1000,50,80
kroE100,100,TS-S,5067.63,22870,0.03634221497190502,1000,100,80
kroE100,100,TS-S,5020.51,22495,0.019349284031176365,1000,200,80
kroE100,100,TS-S,4887.34,22978,0.041236179082834876,1000,500,80
kroE100,100,TS-S,4490.39,23089,0.04626608664129055,1000,1000,80
kroE100,100,TS-S,309.922,23358,0.058455682436106576,50,50,100
kroE100,100,TS-S,593.436,23358,0.058455682436106576,100,50,100
kroE100,100,TS-S,582.655,23358,0.058455682436106576,100,100,100
kroE100,100,TS-S,1118.9,23358,0.058455682436106576,200,50,100
kroE100,100,TS-S,1130.79,23358,0.058455682436106576,200,100,100
kroE100,100,TS-S,1107.09,23358,0.058455682436106576,200,200,100
kroE100,100,TS-S,2812.58,23358,0.058455682436106576,500,50,100
kroE100,100,TS-S,2799.87,23358,0.058455682436106576,500,100,100
kroE100,100,TS-S,2793.0,23358,0.058455682436106576,500,200,100
kroE100,100,TS-S,2745.77,23358,0.058455682436106576,500,500,100
kroE100,100,TS-S,5527.1,23358,0.058455682436106576,1000,50,100
kroE100,100,TS-S,5548.65,23358,0.058455682436106576,1000,100,100
kroE100,100,TS-S,5496.43,23358,0.058455682436106576,1000,200,100
kroE100,100,TS-S,5221.01,23358,0.058455682436106576,1000,500,100
kroE100,100,TS-S,5216.64,23358,0.058455682436106576,1000,1000,100
pr76,76,TS-S,107.609,114232,0.056148817943952885,50,50,10
pr76,76,TS-S,182.535,115330,0.06630053902125574,100,50,10
pr76,76,TS-S,183.39,110002,0.01703972854778613,100,100,10
pr76,76,TS-S,332.027,112345,0.03870228090126573,200,50,10
pr76,76,TS-S,327.694,110366,0.020405144278330976,200,100,10
pr76,76,TS-S,331.798,112380,0.03902587856766427,200,200,10
pr76,76,TS-S,782.486,114180,0.055668044268160764,500,50,10
pr76,76,TS-S,763.03,111967,0.035207426104161464,500,100,10
pr76,76,TS-S,770.979,111395,0.029918915670448135,500,200,10
pr76,76,TS-S,764.708,112016,0.035660462837119426,500,500,10
pr76,76,TS-S,1535.6,110857,0.024944757255521963,1000,50,10
pr76,76,TS-S,1519.11,111078,0.026988045377638478,1000,100,10
pr76,76,TS-S,1529.07,110441,0.021098567849184995,1000,200,10
pr76,76,TS-S,1496.65,114392,0.0576281215617748,1000,500,10
pr76,76,TS-S,1488.47,112229,0.037629785778344846,1000,1000,10
pr76,76,TS-S,114.177,109545,0.012814467589382298,50,50,20
pr76,76,TS-S,166.233,110364,0.0203866529831082,100,50,20
pr76,76,TS-S,193.514,109787,0.015051914311337938,100,100,20
pr76,76,TS-S,351.279,109584,0.013175047846226388,200,50,20
pr76,76,TS-S,347.951,109675,0.0140164017788626,200,100,20
pr76,76,TS-S,350.356,111927,0.03483760019970599,200,200,20
pr76,76,TS-S,832.131,109390,0.011381392209617322,500,50,20
pr76,76,TS-S,832.605,110639,0.02292920607623961,500,100,20
pr76,76,TS-S,793.229,108966,0.00746123762238926,500,200,20
pr76,76,TS-S,801.867,109962,0.016669902643330653,500,500,20
pr76,76,TS-S,1615.06,110636,0.02290146913340545,1000,50,20
pr76,76,TS-S,1607.55,109153,0.009190173725718618,1000,100,20
pr76,76,TS-S,1542.96,109360,0.011104022781275714,1000,200,20
pr76,76,TS-S,1517.81,110401,0.02072874194472952,1000,500,20
pr76,76,TS-S,1520.99,109142,0.009088471601993362,1000,1000,20
pr76,76,TS-S,128.545,113179,0.046413151009162434,50,50,50
pr76,76,TS-S,220.403,108793,0.005861740585619319,100,50,50
pr76,76,TS-S,220.8,109067,0.008395048031139342,100,100,50
pr76,76,TS-S,422.101,108789,0.005824757995173772,200,50,50
pr76,76,TS-S,409.125,113052,0.0452389537625163,200,100,50
pr76,76,TS-S,397.791,108274,0.001063249475309498,200,200,50
pr76,76,TS-S,989.911,108159,0.0,500,50,50
pr76,76,TS-S,956.137,108551,0.0036242938636636803,500,100,50
pr76,76,TS-S,933.541,108772,0.005667581985780194,500,200,50
pr76,76,TS-S,901.702,111102,0.027209940920311763,500,500,50
pr76,76,TS-S,1886.01,108159,0.0,1000,50,50
pr76,76,TS-S,1947.43,108425,0.0024593422646289258,1000,100,50
pr76,76,TS-S,1693.49,108159,0.0,1000,200,50
pr76,76,TS-S,1681.44,109158,0.009236401963775552,1000,500,50
pr76,76,TS-S,1717.77,108644,0.004484139091522666,1000,1000,50
pr76,76,TS-S,140.125,109787,0.015051914311337938,50,50,80
pr76,76,TS-S,256.088,112312,0.03839717453008996,100,50,80
pr76,76,TS-S,250.872,109820,0.015357020682513706,100,100,80
pr76,76,TS-S,444.045,108159,0.0,200,50,80
pr76,76,TS-S,476.979,111437,0.030307232870126388,200,100,80
pr76,76,TS-S,476.045,110985,0.02612820014977949,200,200,80
pr76,76,TS-S,1093.86,108308,0.001377601494096654,500,50,80
pr76,76,TS-S,1146.32,110120,0.01813071496592979,500,100,80
pr76,76,TS-S,1117.8,109869,0.015810057415471666,500,200,80
pr76,76,TS-S,1076.91,109436,0.011806691999741123,500,500,80
pr76,76,TS-S,2254.35,109307,0.010614003457872207,1000,50,80
pr76,76,TS-S,2282.21,108159,0.0,1000,100,80
pr76,76,TS-S,2197.33,109225,0.009855860353738477,1000,200,80
pr76,76,TS-S,2125.18,109353,0.011039303247996006,1000,500,80
pr76,76,TS-S,2021.65,109100,0.00870015440231511,1000,1000,80
pr76,76,TS-S,152.085,114283,0.05662034597213362,50,50,100
pr76,76,TS-S,271.282,114283,0.05662034597213362,100,50,100
pr76,76,TS-S,267.249,114283,0.05662034597213362,100,100,100
pr76,76,TS-S,523.236,114283,0.05662034597213362,200,50,100
pr76,76,TS-S,514.416,114283,0.05662034597213362,200,100,100
pr76,76,TS-S,514.351,114283,0.05662034597213362,200,200,100
pr76,76,TS-S,1226.54,114283,0.05662034597213362,500,50,100
pr76,76,TS-S,1172.09,114283,0.05662034597213362,500,100,100
pr76,76,TS-S,1259.72,114283,0.05662034597213362,500,200,100
pr76,76,TS-S,1213.33,114283,0.05662034597213362,500,500,100
pr76,76,TS-S,2383.68,114283,0.05662034597213362,1000,50,100
pr76,76,TS-S,2438.53,114283,0.05662034597213362,1000,100,100
pr76,76,TS-S,2453.93,114283,0.05662034597213362,1000,200,100
pr76,76,TS-S,2406.78,114283,0.05662034597213362,1000,500,100
pr76,76,TS-S,2365.07,114283,0.05662034597213362,1000,1000,100
rat99,99,TS-S,202.768,1337,0.10404624277456648,50,50,10
rat99,99,TS-S,357.39,1294,0.0685383980181668,100,50,10
rat99,99,TS-S,352.259,1299,0.0726672171758877,100,100,10
rat99,99,TS-S,726.532,1293,0.06771263418662263,200,50,10
rat99,99,TS-S,708.194,1273,0.05119735755573906,200,100,10
rat99,99,TS-S,702.81,1277,0.054500412881915775,200,200,10
rat99,99,TS-S,1724.42,1257,0.037985136251032205,500,50,10
rat99,99,TS-S,1697.19,1284,0.06028075970272502,500,100,10
rat99,99,TS-S,1739.54,1240,0.023947151114781174,500,200,10
rat99,99,TS-S,1714.36,1292,0.06688687035507845,500,500,10
rat99,99,TS-S,3442.7,1274,0.05202312138728324,1000,50,10
rat99,99,TS-S,3248.14,1279,0.05615194054500413,1000,100,10
rat99,99,TS-S,3212.16,1259,0.03963666391412056,1000,200,10
rat99,99,TS-S,3431.23,1273,0.05119735755573906,1000,500,10
rat99,99,TS-S,3334.83,1271,0.0495458298926507,1000,1000,10
rat99,99,TS-S,213.218,1302,0.07514450867052024,50,50,20
rat99,99,TS-S,391.506,1308,0.08009909165978531,100,50,20
rat99,99,TS-S,383.612,1261,0.04128819157720892,100,100,20
rat99,99,TS-S,745.423,1247,0.02972749793559042,200,50,20
rat99,99,TS-S,764.503,1246,0.028901734104046242,200,100,20
rat99,99,TS-S,769.246,1267,0.046242774566473986,200,200,20
rat99,99,TS-S,1808.13,1244,0.027250206440957887,500,50,20
rat99,99,TS-S,1833.84,1211,0.0,500,100,20
rat99,99,TS-S,1794.96,1240,0.023947151114781174,500,200,20
rat99,99,TS-S,1824.3,1248,0.0305532617671346,500,500,20
rat99,99,TS-S,3566.98,1221,0.008257638315441783,1000,50,20
rat99,99,TS-S,3390.95,1226,0.012386457473162676,1000,100,20
rat99,99,TS-S,3526.4,1232,0.017341040462427744,1000,200,20
rat99,99,TS-S,3597.18,1261,0.04128819157720892,1000,500,20
rat99,99,TS-S,3462.11,1276,0.053674649050371594,1000,1000,20
rat99,99,TS-S,244.501,1269,0.04789430222956235,50,50,50
rat99,99,TS-S,461.19,1253,0.03468208092485549,100,50,50
rat99,99,TS-S,446.093,1274,0.05202312138728324,100,100,50
rat99,99,TS-S,911.54,1237,0.021469859620148638,200,50,50
rat99,99,TS-S,844.555,1285,0.0611065235342692,200,100,50
rat99,99,TS-S,880.498,1260,0.04046242774566474,200,200,50
rat99,99,TS-S,2139.09,1244,0.027250206440957887,500,50,50
rat99,99,TS-S,2205.49,1252,0.033856317093311314,500,100,50
rat99,99,TS-S,2149.63,1224,0.010734929810074319,500,200,50
rat99,99,TS-S,2167.76,1213,0.0016515276630883566,500,500,50
rat99,99,TS-S,4258.57,1245,0.028075970272502065,1000,50,50
rat99,99,TS-S,4307.08,1241,0.02477291494632535,1000,100,50
rat99,99,TS-S,4277.36,1249,0.03137902559867878,1000,200,50
rat99,99,TS-S,3888.02,1217,0.00495458298926507,1000,500,50
rat99,99,TS-S,3998.41,1256,0.037159372419488024,1000,1000,50
rat99,99,TS-S,266.523,1332,0.09991742361684558,50,50,80
rat99,99,TS-S,527.105,1292,0.06688687035507845,100,50,80
rat99,99,TS-S,510.838,1289,0.06440957886044592,100,100,80
rat99,99,TS-S,1010.75,1276,0.053674649050371594,200,50,80
rat99,99,TS-S,1009.74,1306,0.07844756399669695,200,100,80
rat99,99,TS-S,1012.3,1268,0.04706853839801817,200,200,80
rat99,99,TS-S,2458.98,1245,0.028075970272502065,500,50,80
rat99,99,TS-S,2477.32,1292,0.06688687035507845,500,100,80
rat99,99,TS-S,2462.4,1234,0.018992568125516102,500,200,80
rat99,99,TS-S,2496.74,1302,0.07514450867052024,500,500,80
rat99,99,TS-S,4910.07,1264,0.04376548307184145,1000,50,80
rat99,99,TS-S,4916.99,1253,0.03468208092485549,1000,100,80
rat99,99,TS-S,4988.39,1213,0.0016515276630883566,1000,200,80
rat99,99,TS-S,4735.26,1218,0.005780346820809248,1000,500,80
rat99,99,TS-S,4804.36,1254,0.03550784475639967,1000,1000,80
rat99,99,TS-S,279.727,1315,0.08587943848059455,50,50,100
rat99,99,TS-S,570.452,1315,0.08587943848059455,100,50,100
rat99,99,TS-S,553.514,1315,0.08587943848059455,100,100,100
rat99,99,TS-S,1099.33,1315,0.08587943848059455,200,50,100
rat99,99,TS-S,1094.06,1315,0.08587943848059455,200,100,100
rat99,99,TS-S,1063.87,1315,0.08587943848059455,200,200,100
rat99,99,TS-S,2708.76,1315,0.08587943848059455,500,50,100
rat99,99,TS-S,2694.81,1315,0.08587943848059455,500,100,100
rat99,99,TS-S,2696.17,1315,0.08587943848059455,500,200,100
rat99,99,TS-S,2706.53,1315,0.08587943848059455,500,500,100
rat99,99,TS-S,5168.38,1315,0.08587943848059455,1000,50,100
rat99,99,TS-S,5377.35,1315,0.08587943848059455,1000,100,100
rat99,99,TS-S,5392.71,1315,0.08587943848059455,1000,200,100
rat99,99,TS-S,5235.07,1315,0.08587943848059455,1000,500,100
rat99,99,TS-S,5002.82,1315,0.08587943848059455,1000,1000,100
rd100,100,TS-S,199.719,8549,0.08078381795195955,50,50,10
rd100,100,TS-S,367.303,8297,0.04892541087231353,100,50,10
rd100,100,TS-S,360.624,8435,0.06637168141592921,100,100,10
rd100,100,TS-S,733.021,8423,0.06485461441213654,200,50,10
rd100,100,TS-S,705.809,8405,0.06257901390644753,200,100,10
rd100,100,TS-S,735.497,8165,0.032237673830594185,200,200,10
rd100,100,TS-S,1791.98,8062,0.019216182048040455,500,50,10
rd100,100,TS-S,1767.26,8035,0.01580278128950695,500,100,10
rd100,100,TS-S,1696.49,8150,0.03034134007585335,500,200,10
rd100,100,TS-S,1730.74,8515,0.07648546144121365,500,500,10
rd100,100,TS-S,3373.36,8044,0.016940581542351455,1000,50,10
rd100,100,TS-S,3484.14,8168,0.03261694058154235,1000,100,10
rd100,100,TS-S,3504.1,8149,0.030214917825537296,1000,200,10
rd100,100,TS-S,3580.22,8085,0.022123893805309734,1000,500,10
rd100,100,TS-S,3441.14,8578,0.08445006321112516,1000,1000,10
rd100,100,TS-S,212.742,8375,0.058786346396965866,50,50,20
rd100,100,TS-S,401.793,8297,0.04892541087231353,100,50,20
rd100,100,TS-S,391.417,8186,0.03489254108723135,100,100,20
rd100,100,TS-S,775.22,8512,0.07610619469026549,200,50,20
